,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,uid
831,,,10,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,93579.0
217,,,19,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,26022.0
1069,,,11,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,116244.0
1971,,,9,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,217297.0
628,,,3,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,69340.0
1941,,,23,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,212990.0
864,,,2,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,97341.0
1199,,,3,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,131570.0
236,,,2,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,28595.0
573,,,25,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,62830.0
1732,,,14,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,189425.0
1050,,,3,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,114343.0
1990,,,20,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,219402.0
1709,,,21,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,185813.0
330,,,31,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,38255.0
712,,,25,,,,,,,,,,,,,,19.0,,65.0,,,,,,,,,,,78761.0
913,,,21,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,102134.0
2214,,,6,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,242769.0
2141,,,15,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,236171.0
2051,,,28,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,227631.0
1357,,,2,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,149280.0
1732,,,14,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,189425.0
1895,,,11,,,,,,,,,,,,,,19.0,,65.0,,,,,,,,,,,208053.0
1170,,,9,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,128251.0
591,,,11,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,65117.0
248,,,28,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,29715.0
1161,,,24,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,127060.0
1890,,,24,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,207205.0
2219,,,9,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,243085.0
492,,,13,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,52806.0
1654,,,9,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,180325.0
1517,,,23,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,168503.0
623,,,19,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,68887.0
456,,,7,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,49018.0
1828,,,18,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,201075.0
258,,,13,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,31113.0
2210,,,11,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,241861.0
1116,,,27,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,121822.0
1804,,,6,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,198072.0
1874,,,10,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,204919.0
2096,,,24,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,232100.0
32,,,26,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,3945.0
1554,,,17,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,171545.0
2151,,,27,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,236918.0
107,,,1,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,12118.0
559,,,24,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,61473.0
644,,,31,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,71233.0
24,,,10,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,3187.0
1818,,,10,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,199795.0
2112,,,26,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,233453.0
899,,,2,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,100802.0
1670,,,8,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,182166.0
4,,,15,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,618.0
1098,,,3,,,,,,,,,,,,,,19.0,,65.0,,,,,,,,,,,119089.0
108,,,22,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,12448.0
1161,,,24,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,127060.0
1246,,,29,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,136922.0
267,,,24,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,31859.0
388,,,24,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,43447.0
79,,,19,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,8295.0
2035,,,30,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,225667.0
1693,,,28,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,184057.0
195,,,2,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,22731.0
1682,,,10,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,183460.0
1308,,,22,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,143761.0
1552,,,23,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,171363.0
1323,,,7,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,145448.0
948,,,28,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,105539.0
1670,,,8,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,182166.0
2370,,,5,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,260039.0
1882,,,11,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,205901.0
1123,,,23,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,122378.0
1174,,,5,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,128967.0
98,,,2,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,10880.0
1247,,,29,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,136944.0
1988,,,23,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,219057.0
1777,,,9,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,195428.0
209,,,21,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,24067.0
1114,,,8,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,121539.0
420,,,6,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,46161.0
1190,,,17,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,130657.0
2283,,,23,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,249086.0
1482,,,12,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,164659.0
1175,,,14,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,129155.0
857,,,3,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,96679.0
923,,,6,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,103426.0
1125,,,19,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,122660.0
1491,,,20,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,165591.0
214,,,23,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,25181.0
528,,,5,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,57139.0
430,,,25,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,46842.0
42,,,16,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,5260.0
586,,,22,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,64816.0
2111,,,5,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,233270.0
1870,,,12,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,204853.0
1998,,,3,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,220166.0
1182,,,11,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,130328.0
179,,,16,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,20857.0
1458,,,16,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,162558.0
949,,,28,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,105571.0
2193,,,26,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,240530.0
1266,,,22,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,138831.0
2027,,,10,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,224651.0
1302,,,20,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,143114.0
1580,,,3,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,174170.0
760,,,31,,,,,,,,,,,,,,19.0,,65.0,,,,,,,,,,,83909.0
1223,,,19,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,134483.0
2003,,,21,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,220675.0
2329,,,6,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,254943.0
586,,,22,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,64816.0
1214,,,22,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,133189.0
1628,,,12,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,178059.0
205,,,23,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,23776.0
1406,,,12,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,155179.0
1919,,,30,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,210808.0
1983,,,21,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,218371.0
282,,,17,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,33260.0
1036,,,8,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,112873.0
1261,,,28,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,138323.0
980,,,24,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,108586.0
774,,,14,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,85849.0
1924,,,12,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,211289.0
93,,,8,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,10044.0
437,,,2,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,47224.0
660,,,28,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,72605.0
194,,,23,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,22449.0
359,,,26,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,40599.0
2334,,,9,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,255727.0
1216,,,30,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,133358.0
1321,,,30,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,145272.0
380,,,1,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,43044.0
400,,,5,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,43952.0
1878,,,19,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,205297.0
155,,,10,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,17292.0
739,,,17,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,81286.0
1850,,,22,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,203218.0
2262,,,11,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,247024.0
2011,,,19,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,222630.0
12,,,10,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,1685.0
1961,,,22,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,215519.0
1912,,,13,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,210229.0
2165,,,6,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,238324.0
939,,,23,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,104642.0
1376,,,27,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,152034.0
2362,,,17,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,259220.0
2314,,,15,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,252956.0
1232,,,14,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,135563.0
169,,,14,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,19135.0
1204,,,25,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,132054.0
1869,,,10,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,204844.0
410,,,30,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,44847.0
1242,,,31,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,136769.0
1900,,,20,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,208650.0
27,,,19,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,3411.0
2238,,,26,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,244381.0
135,,,22,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,15408.0
1444,,,28,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,160787.0
2171,,,9,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,239158.0
1613,,,3,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,176346.0
1328,,,28,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,146349.0
210,,,12,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,24107.0
1861,,,2,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,204085.0
847,,,19,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,95326.0
462,,,15,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,49610.0
2233,,,7,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,243966.0
2265,,,11,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,247316.0
1348,,,15,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,147838.0
1958,,,24,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,215166.0
1359,,,14,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,149568.0
832,,,1,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,93637.0
2268,,,8,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,247702.0
2037,,,28,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,225780.0
1104,,,30,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,119645.0
532,,,11,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,57652.0
1202,,,14,,,,,,,,,,,,,,19.0,,65.0,,,,,,,,,,,131822.0
38,,,7,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,4636.0
1705,,,28,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,185266.0
785,,,27,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,87273.0
610,,,10,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,67221.0
640,,,16,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,70796.0
214,,,23,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,25181.0
835,,,12,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,94134.0
985,,,18,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,108863.0
1180,,,17,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,130021.0
705,,,1,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,77654.0
69,,,21,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,7649.0
1220,,,10,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,134259.0
1130,,,11,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,123188.0
1200,,,15,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,131690.0
88,,,11,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,9293.0
1979,,,10,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,218276.0
2028,,,1,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,224709.0
318,,,26,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,36845.0
2048,,,18,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,227270.0
1554,,,17,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,171545.0
1688,,,13,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,183878.0
1845,,,29,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,202480.0
1074,,,1,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,117069.0
1529,,,21,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,169887.0
781,,,26,,,,,,,,,,,,,,19.0,,65.0,,,,,,,,,,,86989.0
2372,,,17,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,260400.0
1978,,,2,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,218243.0
531,,,28,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,57621.0
2147,,,16,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,236669.0
2114,,,25,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,233725.0
5,,,14,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,659.0
1798,,,15,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,197226.0
1195,,,26,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,131032.0
2188,,,20,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,240269.0
2202,,,30,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,241309.0
1366,,,11,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,150255.0
2363,,,6,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,259279.0
1549,,,16,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,171133.0
556,,,28,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,61044.0
440,,,22,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,47395.0
2312,,,27,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,252894.0
944,,,15,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,104998.0
1403,,,4,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,154968.0
1614,,,27,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,176792.0
1486,,,26,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,165003.0
2027,,,10,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,224651.0
1388,,,9,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,153114.0
597,,,26,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,65496.0
1160,,,14,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,127045.0
739,,,17,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,81286.0
391,,,26,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,43494.0
207,,,4,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,23896.0
1600,,,24,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,175196.0
478,,,1,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,51660.0
1279,,,1,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,139520.0
1248,,,18,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,136969.0
1609,,,20,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,176243.0
2351,,,19,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,257804.0
959,,,14,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,106257.0
781,,,26,,,,,,,,,,,,,,19.0,,65.0,,,,,,,,,,,86989.0
1661,,,15,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,180951.0
1475,,,15,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,163938.0
2312,,,27,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,252894.0
357,,,27,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,40310.0
1853,,,24,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,203482.0
1739,,,24,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,190831.0
1704,,,12,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,185259.0
1271,,,10,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,139308.0
474,,,8,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,51094.0
1237,,,11,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,136223.0
2306,,,26,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,251265.0
1729,,,1,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,188921.0
335,,,20,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,38913.0
1680,,,26,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,183239.0
1043,,,23,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,113494.0
381,,,20,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,43047.0
1418,,,5,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,158104.0
2020,,,21,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,223903.0
2390,,,5,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,262097.0
1127,,,17,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,122747.0
414,,,25,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,45178.0
1287,,,25,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,141047.0
514,,,5,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,54902.0
1754,,,30,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,192378.0
1642,,,17,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,179256.0
2388,,,9,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,261847.0
2202,,,30,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,241309.0
839,,,30,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,94595.0
1972,,,21,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,217367.0
394,,,20,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,43661.0
1740,,,29,,,,,,,,,,,,,,19.0,,65.0,,,,,,,,,,,190835.0
1407,,,18,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,155231.0
1445,,,19,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,160862.0
836,,,26,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,94180.0
1266,,,22,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,138831.0
1414,,,7,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,157206.0
2160,,,10,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,237848.0
1062,,,31,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,115410.0
1644,,,16,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,179493.0
1729,,,1,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,188921.0
219,,,8,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,26157.0
1298,,,20,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,142684.0
82,,,11,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,8397.0
314,,,29,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,36522.0
2077,,,21,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,229870.0
1072,,,8,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,116630.0
983,,,25,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,108754.0
705,,,1,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,77654.0
137,,,27,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,15496.0
993,,,5,,,,,,,,,,,,,,19.0,,65.0,,,,,,,,,,,109203.0
2293,,,19,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,250010.0
803,,,23,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,89312.0
561,,,5,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,61508.0
1187,,,28,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,130410.0
2116,,,10,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,234084.0
375,,,25,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,42330.0
1910,,,7,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,209861.0
605,,,27,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,66292.0
598,,,15,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,65743.0
35,,,5,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,4473.0
2191,,,1,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,240312.0
687,,,8,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,74937.0
2119,,,6,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,234498.0
989,,,26,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,109030.0
1178,,,18,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,129870.0
101,,,11,,,,,,,,,,,,,,19.0,,65.0,,,,,,,,,,,11445.0
2023,,,22,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,224335.0
595,,,27,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,65444.0
1559,,,12,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,171875.0
2024,,,28,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,224337.0
67,,,2,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,7477.0
1684,,,28,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,183510.0
1597,,,3,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,175096.0
2163,,,9,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,237921.0
2345,,,29,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,257138.0
1000,,,6,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,109597.0
198,,,19,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,22906.0
1593,,,1,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,174776.0
130,,,12,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,14681.0
1076,,,1,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,117196.0
2131,,,20,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,235583.0
